baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000107020.10	95.9726827488053	0.834010896519985	0.135265962368353	6.1657114762458	7.01669240505268e-10	9.30237165985675e-09
ENSG00000107130.10	115.522514260622	1.19813022384713	0.309827694641623	3.86708562394013	0.000110143763551861	0.00066336047043445
ENSG00000107175.12	373.700674384954	0.850945969992066	0.104999703966762	8.10427018214677	5.30630691043629e-16	1.30991014719567e-14
ENSG00000107223.13	1305.9529243898	1.31868170006588	0.159704892616179	8.25698999237977	1.49391945205588e-16	3.86961949239403e-15
ENSG00000107281.10	26.7916301958702	1.09994305320434	0.3691233907617	2.97987903431035	0.00288362231672774	0.012143366287552
ENSG00000107521.21	309.154192246782	0.659498780558519	0.122600544475903	5.37924838244206	7.47974539733143e-08	7.66165231949957e-07
ENSG00000107731.12	87.0311459474518	2.15358829194091	0.237927780520213	9.0514368991811	1.41099192620422e-19	4.75907958639121e-18
ENSG00000107736.22	69.6526205947188	1.28080494726011	0.258085453344001	4.96271653696395	6.95139985329305e-07	6.24345286884167e-06
ENSG00000107796.13	33.5205794350106	3.82309645777159	0.527043604064671	7.25385229663556	4.05081854346125e-13	7.62103661692647e-12
ENSG00000107798.18	330.869613487797	0.551417271613006	0.121236109518021	4.54829236772102	5.40829661889066e-06	4.19575385602683e-05
ENSG00000107829.15	128.874226851448	1.51781232590257	0.262166510008004	5.78949739177681	7.05973531056753e-09	8.22299455910934e-08
ENSG00000107874.11	143.962498858013	1.14998325769765	0.141816722797119	8.10893972879913	5.10633658752956e-16	1.26425677886932e-14
ENSG00000107897.20	215.381307548785	0.945200875336869	0.114854147395293	8.22957548136048	1.87878078299576e-16	4.8317798546585e-15
ENSG00000107902.14	92.0205421662066	0.93374224659666	0.211156546532031	4.42203787631569	9.77743109312383e-06	7.24874549069707e-05
ENSG00000107954.11	1299.11655597662	0.962144257179902	0.111783908673627	8.60718030525352	7.48796194929324e-18	2.19157531344222e-16
ENSG00000107957.17	582.102906981672	1.27999583024206	0.196259659831677	6.52195072252676	6.93988174709535e-11	1.02931379539958e-09
ENSG00000108219.16	2254.65962713872	0.877190489323856	0.100013086188432	8.77075713543292	1.77468860593537e-18	5.50721018931653e-17
ENSG00000108242.13	108.149372131734	1.69807345647789	0.189696321764623	8.95153601652267	3.50569692039428e-19	1.13682811831141e-17
ENSG00000108306.13	99.0588759454636	0.685103831485875	0.179878382106861	3.80870576809431	0.000139696068186862	0.000820389223530341
ENSG00000108370.17	86.1029689230726	1.23452974787636	0.193576981364052	6.37746151002653	1.80047280127332e-10	2.57214769554499e-09
ENSG00000108384.16	329.315092905058	1.25878784926317	0.163779686207209	7.6858606730421	1.51971825823187e-14	3.31956466986422e-13
ENSG00000108576.10	11.2859316292283	2.16478024162468	0.457534267751895	4.73140569833463	2.22970394316362e-06	1.85198761613064e-05
ENSG00000108587.16	384.743926274895	0.653827030651785	0.210237570467421	3.1099438087975	0.00187122937879064	0.00833032667714662
ENSG00000108784.10	81.4101332351701	0.560082858073259	0.230132484091688	2.4337409830857	0.0149436843457008	0.048678400562645
ENSG00000108786.11	1441.57205874016	1.03098914020505	0.0815618069743978	12.6405872852801	1.2610847710294e-36	1.22841342425871e-34
ENSG00000108797.12	17.5461374224619	1.77329524083672	0.336629556504404	5.2677942461464	1.38072736519968e-07	1.36981402660727e-06
ENSG00000108821.14	807.764767195972	1.14218818768769	0.13580209374639	8.41068172204126	4.07634477234556e-17	1.11663520370799e-15
ENSG00000108828.16	2666.54582185537	0.585357194605594	0.100115472297776	5.8468204880915	5.01057711500606e-09	5.9515936927725e-08
ENSG00000108852.16	49.369509000255	4.25041679162472	0.340937505118236	12.4668501640812	1.1321330757865e-35	1.06180614754712e-33
ENSG00000109061.10	5.66009429870565	2.94755434531492	0.954859530657413	3.08689838733196	0.00202256721908075	0.00889133095838792
ENSG00000109083.14	79.8488702191641	0.695061160437964	0.159575744408048	4.35568176740343	1.32653383674694e-05	9.57297544830908e-05
ENSG00000109321.11	12.4446681577464	2.80793585784522	0.468594941452345	5.99224534763951	2.06963365564622e-09	2.58105721692034e-08
ENSG00000109452.13	64.6878527436688	0.658059018131805	0.235833123981755	2.79035873765856	0.00526496696535912	0.0202731763689019
ENSG00000109686.19	410.770329062813	0.56836107786209	0.153145231983619	3.71125545666928	0.000206233844987893	0.00116608553904069
ENSG00000109743.11	9.90377045231303	1.23770382438882	0.376693452948526	3.28570569703516	0.00101727236510688	0.00488387526151884
ENSG00000109790.18	213.010363454089	0.835811636557983	0.16435485869661	5.08540875022653	3.66835168853147e-07	3.42519780717841e-06
ENSG00000109846.9	6.44700346211212	1.81402456537052	0.553108538673277	3.27969004008103	0.00103921192909451	0.004970289622583
ENSG00000109854.14	543.897903242997	0.706273341517299	0.0947034841967036	7.45773344569178	8.80235165325284e-14	1.7894804984683e-12
ENSG00000109944.11	49.4225392266255	0.636951588669348	0.205862953962376	3.09405639241803	0.00197439953912141	0.00871755792308263
ENSG00000110002.16	77.8561992871535	1.07395356097661	0.196857951036029	5.45547464719908	4.88422004252469e-08	5.10878886620461e-07
ENSG00000110013.13	95.0573268608699	1.2614987151119	0.174133173830073	7.24444795535013	4.34204100887974e-13	8.14463588200944e-12
ENSG00000110025.13	130.456670855215	0.656761441554707	0.200305954386009	3.27879140471812	0.00104252666007124	0.00498330903882859
ENSG00000110046.13	290.797757084295	0.60177114851987	0.156038144461961	3.85656437145451	0.000114991826347314	0.00068894058107727
ENSG00000110047.18	1118.4224909254	0.738280462749912	0.108473122018404	6.80611426141723	1.00270085671766e-11	1.62265169429954e-10
ENSG00000110066.16	177.278639336911	0.541701720236899	0.176627900850877	3.06690912153368	0.00216284603053692	0.00942100181360774
ENSG00000110076.21	60.2206807927885	1.00815278362506	0.154668233410395	6.51816317672706	7.1173543828871e-11	1.05377778008133e-09
ENSG00000110077.15	2.24129699533154	2.11763942510699	0.86888424438764	2.43719395165167	0.0148017379063287	0.0482721103462728
ENSG00000110079.19	2.13935061454012	3.01977623266112	1.11777862222796	2.70158703397109	0.00690094163049768	0.0255846960170207
ENSG00000110195.14	1159.0661663753	1.07703706777397	0.06256597532163	17.2144214525115	2.07006039932541e-66	7.68022850214423e-64
ENSG00000110200.9	110.156994488185	1.10714154293782	0.142668757647263	7.76022418079182	8.47793911201677e-15	1.90462979391871e-13
ENSG00000110315.7	479.819130129912	1.16245402364699	0.227124941979147	5.11812579242713	3.08586769365825e-07	2.91476435953965e-06
ENSG00000110324.12	5.64014582809639	1.65577697199218	0.619080059841936	2.67457648759505	0.00748237058462517	0.0273901229656861
ENSG00000110367.14	1534.53863823146	0.562739066880135	0.0664366343347113	8.47031268990879	2.44735165752077e-17	6.82256739973387e-16
ENSG00000110375.3	8.42582728543587	2.34348629991622	0.545540250567805	4.29571658090689	1.74129937005204e-05	0.000122918975397434
ENSG00000110427.17	4.00620674244946	2.6149308787477	1.05129250292109	2.48734854617713	0.0128699239580463	0.0430573281444836
ENSG00000110436.13	19.3664768980795	1.58852929984858	0.450215719719324	3.52837368903712	0.000418121439799857	0.00220179206944492
ENSG00000110448.11	3.47539480837013	1.78535640842222	0.718421626478778	2.4851094992405	0.0129511590997046	0.043294659192586
ENSG00000110492.17	345.176486215774	1.12397493145314	0.113324700652006	9.91818134075297	3.47021395596282e-23	1.52526181001718e-21
ENSG00000110619.18	813.849675568213	1.0252517577083	0.0725330346408941	14.1349629556278	2.31255654282107e-45	3.57935515452962e-43
ENSG00000110711.11	170.720691421647	0.8020536206486	0.115551510299299	6.94109162719842	3.89081537715878e-12	6.55282918226561e-11
ENSG00000110799.14	6.32927985749054	2.0008562314879	0.671185155380007	2.98107938688702	0.00287234321549729	0.0121039497216939
ENSG00000110841.14	573.686194865941	0.6943953118086	0.151731367704217	4.57647830053339	4.72868732300837e-06	3.70957874602544e-05
ENSG00000110925.7	281.806583001549	0.999999131122324	0.18741878448934	5.33563982845703	9.5208224790272e-08	9.63887762132332e-07
ENSG00000110934.13	624.00965601289	0.791628639210001	0.133170753669212	5.94446316025483	2.77364336844406e-09	3.40351403416708e-08
ENSG00000110944.9	4.57729449126132	2.58491571693842	0.655510630176988	3.94336201114006	8.03472299110089e-05	0.000498421505636795
ENSG00000111057.11	11894.7364297129	0.811302090412501	0.176137246916087	4.60607909239669	4.10332372898767e-06	3.2657020302407e-05
ENSG00000111266.9	343.367078737071	0.70763219116753	0.154582903770872	4.57768727269093	4.70144838362405e-06	3.69050532888771e-05
ENSG00000111269.3	267.508059987993	0.729935190401738	0.120114925977881	6.07697323591702	1.22472194087664e-09	1.57565068059036e-08
ENSG00000111275.13	454.732873921677	1.36895259098329	0.215877757748322	6.34133226721422	2.27786668136446e-10	3.20336112063233e-09
ENSG00000111319.13	14.9905899743761	1.02756227673957	0.386884213237982	2.65599433003355	0.00790749439037648	0.0287089042991521
ENSG00000111331.14	47.6063482339977	2.40193678868798	0.350530444583262	6.85229150792762	7.26762656695827e-12	1.18830168929222e-10
ENSG00000111335.14	5.86207460703893	1.88363949778052	0.608880312130103	3.09361209461808	0.00197735838300711	0.00872756729266734
ENSG00000111339.12	22.1856164748206	1.53032870268288	0.421851068583211	3.6276515970968	0.000286010846793007	0.00156456367166973
ENSG00000111344.12	25.1966579193873	3.61767053749283	0.40525677798675	8.92686004035472	4.38271359718896e-19	1.41035052734031e-17
ENSG00000111348.9	1499.78171912712	0.619046957104717	0.0680412442583067	9.09811341419057	9.19144862539778e-20	3.14641868887599e-18
ENSG00000111405.9	54.7352448650883	1.82368722458053	0.234631506758748	7.77255897885731	7.69161714033412e-15	1.73415378760938e-13
ENSG00000111424.12	28.5913243752893	1.25709099982301	0.233496566365727	5.38376653408268	7.29431030891596e-08	7.480819300148e-07
ENSG00000111452.13	4.9940704568228	2.20239897962899	0.793477026969179	2.7756304275644	0.00550947959556739	0.0210827636457712
ENSG00000111490.15	11.7316455543167	1.66481574667076	0.685763662532775	2.42768148507896	0.0151956820161752	0.0493717786974996
ENSG00000111639.8	419.59690334803	0.810937805997488	0.247821041064944	3.27227180756202	0.00106686955685299	0.00508329594897908
ENSG00000111653.20	38.0245358655414	1.46976528476695	0.344508936833217	4.26626170652429	1.98775593002465e-05	0.000138994163965055
ENSG00000111667.14	733.301818296876	0.756386958207994	0.103434677876883	7.31270183011843	2.618235786611e-13	5.0578461455137e-12
ENSG00000111670.16	605.058381364138	0.550275552180826	0.14458576306127	3.80587646065567	0.000141302905062859	0.000829053719030433
ENSG00000111678.11	182.815492242886	0.963249616152493	0.141782918246052	6.79383403916724	1.09191991849355e-11	1.76251104438092e-10
ENSG00000111700.13	11.0084087023572	1.54814662642374	0.428589493963932	3.61218986519072	0.000303622124941329	0.00165016858900146
ENSG00000111704.11	10.8811026122615	4.58155100327267	0.557033860918289	8.22490574580122	1.95344411597337e-16	5.01357493406838e-15
ENSG00000111716.14	4378.51453942359	0.692228947951466	0.0632172515668933	10.9500006848445	6.64471140151981e-28	4.02013007071807e-26
ENSG00000111775.3	979.994391712115	0.67555578033105	0.0624725365522234	10.8136441645254	2.96646558010857e-27	1.71653578258163e-25
ENSG00000111817.19	354.803774186578	0.530631328420663	0.155998746726644	3.40151020155621	0.000670146272950477	0.00337804601803548
ENSG00000111843.14	319.409205698089	0.745791156000618	0.108532222800038	6.87161044673965	6.34811132162852e-12	1.04404498392025e-10
ENSG00000111897.7	904.278098525387	0.779993134565135	0.0911347983227795	8.55867515943328	1.14171914174121e-17	3.28442784800329e-16
ENSG00000111907.21	418.433629383658	0.804882983086995	0.115983349778095	6.93964249719407	3.93093436726101e-12	6.61598019690648e-11
ENSG00000111911.7	189.547838546894	1.137683838507	0.10578362905872	10.7548195182024	5.62440138387632e-27	3.21036250031257e-25
ENSG00000111912.20	354.452324119294	0.900507741615276	0.108192642226433	8.32318837107821	8.56282020358158e-17	2.27641086318398e-15
ENSG00000111913.20	309.306507825365	1.70968661504353	0.206877752284366	8.26423622726462	1.40591963215258e-16	3.65669550511106e-15
ENSG00000111981.5	2.29783895151569	3.03162281507484	0.987090344333707	3.07127187747056	0.00213148969586288	0.0093085257983252
ENSG00000112038.18	20.7348702798575	1.14389542220978	0.34338048336487	3.33127675457985	0.000864486091748229	0.00423497468130409
ENSG00000112139.17	1.6913781833175	3.79336335598541	1.06745032005976	3.55366735547285	0.000379899398569741	0.00202460539216645
ENSG00000112149.10	13.1270037384118	1.05635166652925	0.369777816328753	2.8567199542065	0.0042804331433377	0.0169663861387693
ENSG00000112182.16	86.5995394255957	1.69925181816278	0.485405987340741	3.50068162008465	0.000464069900017719	0.00242402060197661
ENSG00000112195.9	64.7985559663691	1.55663748810555	0.209964694194064	7.41380589760864	1.22725502190994e-13	2.44375824370685e-12
ENSG00000112308.13	903.547165150728	1.14746068935575	0.0748007356302792	15.3402326820335	4.11716568410663e-53	9.61777528188206e-51
ENSG00000112343.11	218.333906019333	1.75655177307699	0.14753587192396	11.9059300641292	1.10227404033383e-32	8.85645597566311e-31
ENSG00000112367.12	168.368801096055	0.870410803907574	0.183720112577574	4.73770014450678	2.16157333569717e-06	1.79803276248941e-05
ENSG00000112406.5	155.602262828261	0.947201693719303	0.138529387975336	6.83755055561169	8.0558664021107e-12	1.31208168792028e-10
ENSG00000112414.15	237.074252370524	1.13170066418885	0.277537088287802	4.07765560693384	4.54920832475704e-05	0.000297413777728156
ENSG00000112541.19	6.47263131131518	1.5757920296283	0.615430648773696	2.56047051405096	0.0104530533369525	0.0363852211145109
ENSG00000112655.16	51.2566180745534	1.09235218588461	0.209591878085026	5.21180589565342	1.87011164446352e-07	1.82095896094829e-06
ENSG00000112679.15	119.370510133002	0.574991221802003	0.186910540681899	3.07629104118089	0.00209593152780284	0.00917547397448168
ENSG00000112695.13	663.016203339784	0.885505084704547	0.0786130122759118	11.264103219918	1.97350829307859e-29	1.30681471721994e-27
ENSG00000112701.18	675.558333385251	0.506119396754081	0.091668211889204	5.52120943916534	3.36674187049372e-08	3.59760824441702e-07
ENSG00000112769.20	5.28002580603923	2.15278180024055	0.747966570986308	2.87817916434658	0.00399977904662235	0.0160225307145067
ENSG00000112773.16	354.087982330909	0.826376325901586	0.13928856401537	5.93283685378792	2.97744677812986e-09	3.64120236381184e-08
ENSG00000112782.19	6.82666514577434	3.16736747630579	1.08538061657633	2.91820899317032	0.0035204830704354	0.0143509884285046
ENSG00000112964.14	5.48045439644292	1.46642836717659	0.565708841507246	2.59219630237618	0.00953653389759032	0.0336358470155608
ENSG00000113070.8	129.452612797855	3.1955613797492	0.247789737097838	12.8962620372266	4.72464526758609e-38	4.98736717388826e-36
ENSG00000113083.15	5.40118745008962	1.9605513978379	0.626597321873572	3.12888569644011	0.00175470552669497	0.00786313778561055
ENSG00000113140.11	480.990790145552	0.890400886218644	0.13358601302651	6.6653751096078	2.63990218419489e-11	4.0810105517802e-10
ENSG00000113327.17	15.9814779319018	1.56612220240507	0.332094221873311	4.71589717391267	2.40647954987624e-06	1.9873346174739e-05
ENSG00000113389.16	1.51415120377968	3.97224029062503	1.27728886367979	3.10989972869666	0.00187150864505399	0.00833032667714662
ENSG00000113430.10	85.8244043386458	0.802449003855145	0.153911124134127	5.21371673665278	1.85094040005045e-07	1.80438080961641e-06
ENSG00000113504.21	134.164572291795	2.09983069586501	0.260518225475029	8.06020650584494	7.61656700277258e-16	1.85839815196276e-14
ENSG00000113522.14	476.563864852958	0.680779652637145	0.226993854384116	2.99911050228319	0.00270769082918673	0.011500735432472
ENSG00000113578.18	190.63007082363	3.20456231525827	0.225065048596618	14.2383827930643	5.29379869510637e-46	8.61659659863475e-44
ENSG00000113580.15	163.405454820324	0.706010346067571	0.289182360833513	2.44140183388997	0.0146303653354653	0.047820076594656
ENSG00000113621.15	203.400069918423	0.684532835539082	0.111387125843605	6.14552921044226	7.96973441787112e-10	1.04505420804818e-08
ENSG00000113722.18	13.5720682018281	1.11193239485766	0.373462361594413	2.97736133330951	0.00290741131198702	0.0122272178679981
ENSG00000113739.11	1370.53644870632	1.82153137802196	0.135058660919716	13.4869645946272	1.86627197404294e-41	2.31941751887336e-39
ENSG00000113742.14	911.332386301091	1.07211938944417	0.230495012803802	4.65137781682399	3.29724609372108e-06	2.66451703070112e-05
ENSG00000113811.12	249.557289123316	0.844847056707774	0.168240365153301	5.02166680355186	5.1224990011377e-07	4.69605840478572e-06
ENSG00000114209.15	348.032286172707	0.564926395177993	0.136437579240749	4.14054836154164	3.46476548903982e-05	0.000231806348876067
ENSG00000114315.4	522.525811247531	1.50676334790291	0.146854343373233	10.2602572950359	1.0642279778186e-24	5.306207045926e-23
ENSG00000114349.10	4.78060852926446	2.42140567020379	0.946705702934033	2.55771742231969	0.0105361670125139	0.036623995254714
ENSG00000114423.23	228.506370705744	1.74492758050141	0.178194083719483	9.79228683735828	1.21515913790218e-22	5.17858950846861e-21
ENSG00000114439.19	715.178379159725	0.735893231017911	0.241544073594526	3.04662093367373	0.0023142936228924	0.0100218526968679
ENSG00000114480.13	138.632557631848	1.1121998299083	0.155009465333014	7.17504461755875	7.22836083730293e-13	1.33112639098041e-11
ENSG00000114520.11	466.352998672972	0.505114304405882	0.13471506938318	3.74950112647865	0.00017718670096231	0.00101619533498025
ENSG00000114529.13	132.784545190521	0.768050363156962	0.12349345328755	6.21936096781247	4.99183717185949e-10	6.71316951006627e-09
ENSG00000114626.18	33.1895296058455	1.45672512424374	0.3014481578755	4.83242337425521	1.34881032983968e-06	1.15627372788058e-05
ENSG00000114648.12	342.993607467007	0.758870241902789	0.233958784388794	3.24360653473773	0.00118026663410785	0.00555022309634798
ENSG00000114796.16	58.0496004649385	1.79066467762171	0.36517664587462	4.90355749156127	9.41163797400463e-07	8.27915671011726e-06
ENSG00000114841.18	22.2130629406178	1.94269904870369	0.466165568381827	4.1674014137236	3.08091686992678e-05	0.000208164037791598
ENSG00000114853.15	16.7619005106802	1.4406310847033	0.334255053110774	4.30997548517498	1.63272644570187e-05	0.000115870760896238
ENSG00000114861.24	27.1963506615644	0.912935788002893	0.363102343301696	2.5142657568705	0.0119280511808862	0.0405733859030038
ENSG00000115008.6	16.358884427045	3.17339397601781	0.41698774699941	7.61028111462063	2.73500389015077e-14	5.83768300715853e-13
ENSG00000115073.8	335.236458210202	0.633531005455046	0.0767760431598472	8.2516756449149	1.56188862246585e-16	4.03693792691269e-15
ENSG00000115109.14	455.016421177813	0.59807034513194	0.136654921372101	4.37650059819975	1.20599860613092e-05	8.77339643427825e-05
ENSG00000115129.14	221.247689446591	2.2293056837144	0.143182650986687	15.5696634218742	1.17021360379295e-54	2.98215343536287e-52
ENSG00000115145.10	264.350803119723	0.611642654575165	0.166704084183437	3.66903221100527	0.00024347040472618	0.00135656246484911
ENSG00000115183.15	351.140157119597	0.749969485439549	0.113471822050576	6.60930151544829	3.86137550784167e-11	5.88276827822086e-10
ENSG00000115194.11	2.87948069219143	2.09077283741199	0.770910530932797	2.71208234097175	0.00668619815968227	0.0248946418787816
ENSG00000115221.12	19.7772371865751	2.44102744423837	0.502383852358446	4.85888913980604	1.18046204897094e-06	1.02484091649993e-05
ENSG00000115266.12	42.6470706032754	1.2443606955033	0.243335172288895	5.11377243083446	3.15787768272098e-07	2.97832134793898e-06
ENSG00000115267.10	47.9800064880712	1.43338366104379	0.250283928292754	5.72703038034141	1.02203871570202e-08	1.17098159665969e-07
ENSG00000115274.15	99.7298000987209	1.08711518570015	0.160342998613517	6.77993548268662	1.20229561141436e-11	1.93079032338465e-10
ENSG00000115289.14	68.8366943001163	0.731135989394887	0.244455331840939	2.99087765396183	0.00278176920872124	0.0117715401763901
ENSG00000115295.21	133.538593471967	1.55892510113132	0.22241154532397	7.0091914466965	2.39699281292426e-12	4.12227209797315e-11
ENSG00000115297.11	1.9557787432332	2.35838815327576	0.957945860328924	2.46192217216323	0.0138194650839482	0.0456051386007756
ENSG00000115306.16	7867.17372449223	0.732309422286588	0.186761477574967	3.92109460577937	8.81476448070853e-05	0.000542630788008966
ENSG00000115325.14	45.2698825003627	0.836591649927702	0.294405368979709	2.84163177059913	0.00448832994035274	0.0176848471130969
ENSG00000115339.14	146.858218960161	0.795458799269177	0.168805721837418	4.71227391234587	2.44967798046384e-06	2.02102438747947e-05
ENSG00000115368.10	339.828578419998	0.50995360066007	0.192506011009121	2.64902689524801	0.00807239072153623	0.0292486493628662
ENSG00000115446.12	183.821033799708	1.05734755687287	0.178312070278136	5.92975873828162	3.03380109053928e-09	3.70473222232408e-08
ENSG00000115457.10	27.6373149405255	0.928697631481389	0.313430505998282	2.96300970616587	0.00304646962569891	0.0127020662185118
ENSG00000115459.18	59.6969999819381	0.730473244068123	0.194643733320388	3.75287316784943	0.000174819316077681	0.0010046734681831
ENSG00000115461.5	3.20897614752502	3.62287482972798	1.130214529015	3.20547536482773	0.00134839588622982	0.00623966981175572
ENSG00000115468.13	317.983480531613	0.647042382099455	0.122707290161052	5.27305575121265	1.34170782810295e-07	1.33425095763537e-06
ENSG00000115548.17	153.429921130093	0.54805272207532	0.185569055200832	2.95336267936586	0.00314332423398064	0.0130432445886674
ENSG00000115561.16	411.232600014505	1.20147627109829	0.0949618260263987	12.6522026942098	1.08781587024145e-36	1.06787963386465e-34
ENSG00000115590.14	12.0534786159304	2.23557483423947	0.423810200558792	5.27494343291376	1.32797043011263e-07	1.32163179413458e-06
ENSG00000115641.19	644.789710797006	0.745092961301199	0.107612306545477	6.92386387040519	4.39488259382434e-12	7.35476395231996e-11
ENSG00000115648.14	25.1696659465154	1.85440411887486	0.361147106825257	5.1347611093341	2.82502630733626e-07	2.68345590014257e-06
ENSG00000115661.14	92.9454818171705	0.583647196759679	0.164788484752886	3.54179600373719	0.000397412688301309	0.00210548608004068
ENSG00000115756.13	547.070191717582	0.677998171120462	0.109986521336585	6.16437507870286	7.07620337221344e-10	9.36650235454213e-09
ENSG00000115884.11	537.34789387788	2.28741961137602	0.172181762338078	13.2849122945128	2.83190060616485e-40	3.27734038499693e-38
ENSG00000115902.11	396.645001207449	1.45437684150933	0.111072112588654	13.0939873890352	3.56395695444162e-39	3.94364342121086e-37
ENSG00000115919.15	57.4021252514688	3.02462656498259	0.44215033145171	6.84071988604385	7.87961983187830e-12	1.28503509203916e-10
ENSG00000115963.14	131.266527725819	2.01453360611687	0.179470457902514	11.224875835616	3.07818519799481e-29	2.02238370729716e-27
ENSG00000116005.12	462.856268607898	0.724537254947642	0.151058900017121	4.79638905662311	1.61551365796473e-06	1.36954953215027e-05
ENSG00000116016.14	2527.82619935497	0.935091847062833	0.0848567208449632	11.0196556943472	3.07231977200747e-28	1.89979302764648e-26
ENSG00000116030.17	588.04170309413	0.586055370186775	0.0912727096446771	6.42092661068437	1.35447320186168e-10	1.9571594736408e-09
ENSG00000116171.19	520.119428491647	0.589906101548569	0.111686539469203	5.28180123005096	1.27919942532954e-07	1.27661876193192e-06
ENSG00000116183.11	4.58519057970193	2.70011703683763	1.07463491570445	2.5125900874602	0.0119848501014767	0.0407116982913905
ENSG00000116199.12	396.893792942775	0.523154649445698	0.145510822021093	3.59529718944108	0.000324021471757112	0.00175197979231894
ENSG00000116209.12	583.442998689139	0.73572039144068	0.0811043918447802	9.07127684094744	1.17630361686453e-19	3.98883924057464e-18
ENSG00000116260.17	2392.60898745846	1.63352886426092	0.107039220821889	15.2610309727411	1.3903411662475e-52	3.10415197196976e-50
ENSG00000116266.11	267.85124722769	0.971642091490051	0.135894533767798	7.14997185354261	8.67956955306691e-13	1.57424054819788e-11
ENSG00000116285.13	924.846313874777	0.757063563286926	0.0798161221480067	9.48509577905912	2.4216058720873e-21	9.4281936029152e-20
ENSG00000116288.13	957.885759225018	0.756165704484987	0.107382007116908	7.04182874568305	1.89732939225999e-12	3.31264520673545e-11
ENSG00000116299.17	18.5377483383202	2.12675546946393	0.419342396625856	5.07164428537728	3.94393072223578e-07	3.66352828392071e-06
ENSG00000116329.12	42.6145960159302	2.29993222693361	0.254404195673678	9.04046500036387	1.56006757270838e-19	5.2478593055813e-18
ENSG00000116544.12	3.97815511975563	2.57222306796011	0.766232414684357	3.35697501001666	0.000788002344987396	0.00389584776831021
ENSG00000116586.12	114.692541795657	0.66951545416488	0.177149214664527	3.77938708581216	0.000157214864783501	0.000912874867015841
ENSG00000116661.11	181.066724718292	1.92684010020339	0.142212394877994	13.5490306724421	8.02832890377907e-42	1.02296318138102e-39
ENSG00000116688.18	1411.56713804274	0.909417838051412	0.0815165893331859	11.1562302286019	6.67629036734515e-29	4.29684004279977e-27
ENSG00000116704.8	169.147631936775	1.04573038638319	0.142404157419301	7.34339787078051	2.08238308959507e-13	4.06000332050959e-12
ENSG00000116717.13	602.610051276285	1.34114817804271	0.161540070687898	8.30226316189911	1.0214663572667e-16	2.69320964815999e-15
ENSG00000116774.12	210.269074497103	1.16145796174985	0.161401632662936	7.19607319075503	6.19713725370323e-13	1.14624322414721e-11
ENSG00000116786.13	739.379030214856	0.787488478449505	0.117893090370223	6.6796830584094	2.39459556451924e-11	3.71773855367728e-10
ENSG00000116793.16	80.2881827388397	0.588337518700794	0.173413679928559	3.39268227825607	0.000692118659772918	0.00347768605206352
ENSG00000116852.15	40.4295560001783	0.736406569968447	0.200850860028665	3.6664347360193	0.000245955653648443	0.00136862221352087
ENSG00000116871.16	1019.46896846268	0.603438148642433	0.144839133749917	4.1662645517084	3.09631364827393e-05	0.000209036384887083
ENSG00000116983.13	14.5833884912333	1.04193104066215	0.424123439497356	2.45666931753873	0.0140231702362738	0.0461626516037255
ENSG00000116990.11	65.3871575540354	0.66228097948653	0.16571348123361	3.99654255378836	6.42743322104182e-05	0.00040681814534286
ENSG00000117020.19	168.826378084849	0.596631208728559	0.163240302195139	3.65492590190958	0.000257256267952286	0.00142362763416719
ENSG00000117036.12	317.210472835934	0.69152915163013	0.0924352381364865	7.48122864798642	7.36309422728298e-14	1.50782065146203e-12
ENSG00000117122.14	19.6574310043334	1.12087136944856	0.292416293659265	3.83313581956085	0.00012652005206063	0.000751937430727356
ENSG00000117151.13	78.3500974657319	1.20533970985516	0.195514897860603	6.16495071753837	7.05050954111969e-10	9.33739134975899e-09
ENSG00000117226.12	24.5749187986629	2.22726542444591	0.392168158875685	5.67936323752367	1.35197098461619e-08	1.52846238364213e-07
ENSG00000117245.13	33.3318549080275	0.842941222494067	0.300069924433349	2.80914931440022	0.00496726027672069	0.0192917194460262
ENSG00000117305.15	69.460233819699	1.23397650713653	0.179840474332494	6.8615060748512	6.81383062321381e-12	1.11482576389793e-10
ENSG00000117308.15	277.784692992782	0.705822483558899	0.115746729339024	6.09799073882712	1.07409967821418e-09	1.38895237220223e-08
ENSG00000117318.9	565.325781976352	0.659056126766426	0.123246908215913	5.34744551653858	8.92042514098338e-08	9.07473410813991e-07
ENSG00000117407.17	10.3062364857273	2.45741301750137	0.512357012796795	4.79629039151262	1.61630919168322e-06	1.36976367473887e-05
ENSG00000117425.14	14.6656181219864	1.69837989379853	0.430257095885618	3.94736056659955	7.90175091835999e-05	0.000491138886226421
ENSG00000117472.10	30.2297247972411	1.48520896682164	0.295726121310166	5.02224477243224	5.10710389900936e-07	4.68364682908423e-06
ENSG00000117525.14	694.977522483282	1.24724365875928	0.125722503203505	9.92060790215405	3.38687050387592e-23	1.49122785239591e-21
ENSG00000117594.10	12.5406829896768	4.75275010215157	0.654337043040614	7.26345872161875	3.77315618460685e-13	7.14125711788794e-12
ENSG00000117614.10	136.22478983191	0.548348156208207	0.202663685657733	2.70570504246272	0.0068159555821992	0.0253068055015899
ENSG00000117682.18	360.08193782836	0.602783791648429	0.14864733574138	4.05512677803501	5.01071186887532e-05	0.000323726631856224
ENSG00000117758.14	322.337647302343	0.620688271111848	0.138995056627132	4.46554205720356	7.98662805014349e-06	6.00401189145024e-05
